Gender,Amount,MPHover,Age,OutTown,OutState,Police
male,,14,19,0,0,local police
male,,15,25,0,0,local police
male,,14,28,1,0,local police
female,,16,48,0,0,local police
male,125,15,34,1,0,state police
male,,20,33,0,0,local police
male,,15,27,1,1,local police
female,125,15,22,1,0,state police
male,100,26,17,0,0,local police
male,,10,40,0,0,local police
male,,15,47,1,0,local police
male,75,10,24,1,1,state police
female,145,17,36,1,0,local police
male,145,17,49,1,0,state police
female,,15,50,1,0,local police
male,145,17,30,1,1,state police
male,,13,33,1,1,local police
female,,10,74,0,0,local police
male,50,10,40,1,1,local police
male,,15,56,0,0,local police
male,50,10,23,1,0,local police
male,75,15,42,0,0,local police
female,75,10,37,1,0,state police
male,215,24,32,1,1,state police
male,75,10,55,1,1,state police
male,,14,18,0,0,local police
male,75,10,36,1,1,state police
male,155,18,49,1,0,local police
female,,12,50,1,0,local police
male,75,10,19,1,0,local police
male,,13,18,0,0,local police
male,175,20,28,1,1,local police
male,50,10,22,1,0,local police
male,,22,37,0,0,local police
female,,10,39,1,0,local police
female,,13,49,1,0,local police
female,75,10,26,1,0,local police
male,,10,45,0,0,local police
female,225,25,18,1,0,local police
male,,17,52,1,0,local police
male,,16,30,1,0,state police
female,,15,21,1,0,local police
female,,13,22,1,0,local police
male,125,15,20,1,0,local police
male,75,30,51,1,0,state police
male,,10,28,1,0,local police
male,155,18,24,0,0,state police
male,135,26,23,1,0,local police
male,,15,35,1,0,local police
male,75,19,39,1,1,local police
female,,10,20,1,0,local police
male,100,25,35,1,0,state police
male,175,20,54,1,0,local police
male,100,15,34,0,0,local police
male,,16,32,0,0,local police
male,,15,22,1,0,local police
female,,15,20,1,0,local police
female,75,10,28,1,0,state police
male,150,15,24,1,0,local police
female,100,15,41,1,0,local police
male,,16,22,1,0,local police
male,,13,26,1,0,local police
female,75,10,25,1,0,local police
male,,19,18,0,0,local police
male,,9,25,1,0,state police
female,225,25,36,1,1,state police
male,195,20,28,1,0,state police
male,145,17,51,1,1,state police
male,75,20,37,0,0,local police
male,105,13,41,0,0,local police
male,,14,37,1,0,local police
male,80,13,45,1,1,local police
male,,15,21,1,0,local police
male,125,15,22,1,1,state police
male,,15,22,1,0,local police
male,165,19,25,0,0,local police
male,75,16,18,0,0,local police
male,,14,27,0,0,local police
male,,15,35,1,0,local police
female,,18,23,1,0,local police
male,75,15,24,1,0,state police
male,125,15,28,1,0,local police
female,225,25,26,1,0,state police
female,75,10,36,1,0,local police
female,,9,20,1,0,state police
female,145,17,50,1,0,local police
female,,10,28,0,0,local police
female,125,15,51,0,0,state police
male,,24,30,1,0,local police
male,,14,39,1,1,local police
female,125,18,21,0,0,local police
female,,16,38,1,1,local police
female,,10,67,0,0,local police
male,145,24,17,0,0,local police
female,,10,28,1,0,local police
male,,12,37,0,0,local police
female,135,16,58,1,0,local police
male,75,10,24,1,0,state police
female,,15,29,0,0,local police
female,,10,46,1,0,local police
male,,5,58,1,0,state police
male,,10,33,1,0,local police
male,105,13,34,1,0,state police
female,160,21,20,1,0,local police
female,185,21,54,0,0,local police
female,,15,44,1,0,local police
female,70,12,33,1,1,local police
female,,10,35,0,0,local police
male,,15,54,1,0,local police
male,,10,69,1,0,local police
male,,15,18,0,0,local police
male,,10,50,0,0,local police
female,50,18,25,1,0,state police
male,,12,50,1,0,local police
male,75,20,51,1,0,local police
male,,19,36,1,0,local police
female,,16,28,1,0,local police
male,,14,53,1,0,local police
male,75,10,42,1,1,state police
male,,13,44,1,1,local police
female,225,25,21,1,0,state police
male,75,27,24,1,0,local police
female,105,13,42,1,0,local police
female,,9,23,1,0,local police
female,,8,36,1,0,local police
male,,12,19,0,0,local police
male,,15,61,1,0,local police
male,,9,54,1,0,state police
female,,16,27,1,1,local police
male,,20,21,1,0,local police
female,135,16,18,1,1,local police
male,,16,32,1,1,local police
female,75,17,27,1,0,state police
male,,14,33,1,1,local police
female,95,12,21,0,0,state police
male,215,24,26,1,0,local police
male,75,10,49,1,0,state police
male,125,15,21,1,1,state police
female,,10,20,1,0,state police
male,75,10,45,1,0,state police
female,175,20,47,1,1,state police
male,85,11,49,1,1,state police
male,75,10,42,1,0,local police
male,,17,18,0,0,local police
female,75,10,45,1,0,local police
female,,15,19,0,0,local police
male,75,10,29,0,0,local police
female,185,21,23,1,0,state police
female,,10,21,1,0,local police
female,,15,29,1,0,local police
male,125,27,28,1,0,local police
female,,15,32,1,0,local police
male,200,35,22,1,0,state police
male,105,13,34,1,0,local police
male,95,12,19,1,0,local police
female,,13,19,1,0,local police
female,125,15,18,0,0,local police
male,75,16,21,1,0,local police
female,50,10,25,1,0,state police
female,,15,19,1,0,local police
female,,15,47,1,0,local police
male,,16,18,1,0,local police
female,,15,41,1,0,state police
male,,10,31,1,0,local police
female,,10,36,1,0,state police
male,,15,17,1,0,local police
male,135,16,35,1,0,state police
male,,10,44,0,0,local police
female,50,10,26,1,0,local police
female,,13,38,0,0,local police
male,75,18,40,1,0,local police
female,,14,32,1,0,local police
male,,10,52,1,0,local police
male,135,16,28,1,0,local police
female,145,17,22,1,1,state police
male,75,10,40,0,0,local police
male,75,16,37,1,0,local police
male,,13,54,1,0,local police
male,100,15,36,1,0,local police
female,,12,53,0,0,local police
female,,22,46,1,0,local police
male,75,10,23,1,0,local police
female,,18,31,1,0,local police
male,,13,42,1,0,state police
male,70,12,36,1,0,local police
female,,9,33,0,0,state police
male,225,25,36,1,0,state police
female,,12,29,1,0,local police
female,,11,26,1,1,local police
male,,15,27,1,0,local police
male,,14,26,1,0,local police
male,,13,18,1,0,local police
male,,15,30,0,0,local police
male,,10,25,0,0,local police
male,,14,60,1,0,state police
male,,15,19,1,0,local police
male,,13,31,1,0,local police
male,175,20,23,1,0,local police
male,75,10,44,1,0,state police
male,,13,23,1,0,local police
male,135,16,25,1,0,local police
male,145,17,37,1,0,state police
male,,17,41,1,0,local police
male,175,20,31,1,1,state police
male,125,15,22,1,0,state police
female,,9,57,0,0,state police
female,105,13,26,1,1,state police
female,,10,38,0,0,local police
female,,5,26,1,0,local police
male,160,21,38,1,0,local police
female,75,19,27,1,0,state police
male,,17,22,1,0,local police
male,,16,24,1,0,local police
female,215,24,42,1,0,state police
male,135,16,18,1,0,local police
female,,12,23,1,0,local police
male,,12,18,0,0,local police
male,135,16,27,1,0,local police
female,,13,55,1,0,local police
male,185,21,31,1,0,state police
male,195,22,42,1,0,local police
male,,11,45,0,0,local police
male,,10,34,1,0,state police
female,125,30,20,1,1,state police
male,100,15,61,1,0,state police
male,,14,41,0,0,local police
male,,20,21,1,1,local police
male,145,17,39,1,0,local police
male,,8,36,1,0,state police
male,,12,34,1,0,local police
male,75,10,53,0,0,local police
male,145,17,49,0,0,local police
male,,10,20,1,0,local police
male,,10,50,1,0,local police
male,,15,21,1,0,local police
male,,6,40,1,0,local police
male,175,20,29,1,0,state police
male,75,10,34,1,0,local police
male,,12,19,0,0,local police
male,,8,36,1,0,state police
male,,15,30,1,1,local police
male,,16,21,1,1,state police
female,,10,30,1,0,local police
male,125,15,70,1,0,state police
male,75,17,25,1,1,state police
female,,15,33,0,0,local police
male,,15,56,1,0,local police
female,,14,35,0,0,local police
male,115,14,20,1,0,local police
female,75,10,41,1,0,local police
male,,15,28,1,0,local police
male,125,19,29,1,1,local police
male,50,10,33,1,1,state police
female,,16,22,0,0,local police
male,75,25,18,0,0,local police
male,,16,51,1,0,local police
female,75,10,59,1,0,local police
male,75,10,29,1,0,state police
female,,10,23,0,0,local police
male,,14,66,1,0,local police
male,,12,66,1,0,local police
male,,15,70,1,0,local police
male,145,17,21,1,0,state police
female,,20,35,1,0,local police
male,135,16,28,1,1,state police
male,175,10,28,1,0,local police
male,,15,52,1,0,local police
male,115,15,24,1,0,local police
male,195,22,36,1,1,local police
male,,15,20,0,0,local police
female,75,10,19,1,0,local police
female,,11,39,1,0,local police
female,235,26,23,0,0,local police
female,75,10,44,1,0,local police
female,,16,44,1,1,local police
male,,10,35,0,0,local police
male,,9,20,1,0,state police
male,135,16,67,1,0,local police
female,75,20,31,0,0,local police
male,,20,44,1,0,local police
male,,14,52,1,0,local police
male,,14,74,1,0,local police
male,,17,31,1,0,local police
female,,12,37,1,0,local police
male,,2,19,0,0,local police
male,95,17,24,1,0,state police
male,,17,44,0,0,local police
female,,18,29,1,0,local police
male,,16,18,1,0,local police
female,,10,38,0,0,local police
male,,15,26,1,0,local police
male,365,39,29,0,0,local police
male,75,16,21,0,0,local police
male,,11,51,0,0,local police
female,,14,45,0,0,local police
male,,14,28,1,0,local police
female,,16,61,1,0,local police
female,,13,38,1,1,local police
male,100,18,47,1,0,state police
female,165,19,21,1,0,local police
female,75,16,24,1,0,local police
male,,5,19,1,0,local police
male,,18,28,0,0,local police
male,,13,50,0,0,local police
male,115,14,52,1,0,local police
female,,10,22,1,0,state police
male,,12,50,1,0,local police
male,235,26,19,1,1,state police
female,75,10,43,1,0,state police
female,,15,39,1,0,local police
female,115,22,23,1,0,state police
female,,15,33,1,0,local police
male,,11,62,0,0,local police
female,,12,33,1,0,local police
male,175,20,32,1,1,local police
male,,5,26,1,1,state police
female,,10,39,1,0,local police
female,95,12,39,0,0,local police
male,125,20,19,1,1,state police
female,,15,45,1,0,local police
male,75,10,44,1,1,state police
female,,15,42,0,0,local police
male,240,39,31,1,1,state police
female,,18,38,0,0,local police
male,,10,43,1,0,local police
female,,19,40,0,0,local police
female,,18,18,0,0,local police
male,,14,80,1,1,local police
female,,22,47,1,0,state police
female,,10,45,0,0,local police
male,,10,39,1,0,local police
male,115,14,42,1,0,local police
female,75,21,33,1,1,state police
male,125,15,52,1,0,state police
male,,13,19,0,0,local police
female,,16,31,1,1,local police
female,,10,17,1,0,local police
female,175,20,40,0,0,local police
male,,15,50,1,1,local police
female,,15,38,1,1,local police
male,105,13,18,0,0,local police
male,75,15,19,0,0,local police
male,,20,17,0,0,local police
female,,13,20,1,0,local police
female,,8,24,1,0,state police
male,75,10,26,0,0,local police
female,120,13,44,0,0,local police
male,,13,54,1,0,local police
male,145,17,36,0,0,local police
male,155,18,31,1,0,local police
female,,15,38,0,0,local police
female,195,22,36,1,1,state police
male,,20,45,0,0,local police
female,185,21,17,0,0,local police
male,125,15,43,1,0,state police
male,,13,26,1,1,local police
female,155,18,55,1,1,state police
female,,15,37,0,0,local police
female,75,13,23,1,0,state police
female,,10,19,1,0,local police
male,,9,31,1,1,local police
female,,15,50,1,0,local police
female,75,17,18,1,0,local police
male,195,22,27,1,0,local police
male,,22,50,1,0,state police
male,,10,49,0,0,local police
male,75,10,34,1,0,local police
female,,14,30,1,0,local police
male,,15,65,1,0,local police
male,,10,40,1,0,local police
female,,5,32,1,0,state police
male,,18,20,1,1,local police
male,135,16,41,1,1,local police
male,,12,20,1,0,local police
female,,16,22,0,0,local police
female,,17,37,0,0,local police
female,,11,53,1,0,local police
male,50,10,56,1,0,local police
female,135,16,32,1,0,state police
male,,17,50,1,0,local police
male,,14,17,0,0,local police
female,,15,20,1,1,local police
female,75,20,22,1,0,local police
male,,16,32,1,0,local police
male,,10,36,1,0,local police
male,,10,47,1,0,local police
female,,17,33,0,0,local police
male,,13,34,1,0,local police
male,100,15,46,1,0,local police
male,,25,19,1,0,state police
male,,10,50,1,0,local police
male,,11,45,0,0,local police
female,,13,54,1,0,local police
female,,12,53,1,0,state police
male,,20,20,1,0,local police
male,,17,57,1,0,state police
male,,14,26,1,0,local police
male,80,13,32,1,0,local police
male,125,15,18,0,0,local police
female,185,21,27,1,1,state police
female,75,22,47,1,0,state police
male,145,17,24,1,1,state police
female,,16,49,0,0,local police
male,100,22,32,1,0,state police
female,,13,60,1,0,local police
male,,10,34,1,0,local police
male,75,30,24,1,0,local police
female,,11,23,1,0,local police
female,,12,25,1,0,local police
male,75,10,18,1,0,local police
male,125,15,48,1,0,state police
female,,10,24,1,0,local police
male,170,22,39,1,0,local police
female,,5,36,1,0,state police
female,,13,53,0,0,local police
male,75,20,17,1,0,state police
female,,15,69,1,1,local police
male,,14,50,1,0,local police
female,75,18,37,1,1,state police
female,,12,19,1,1,local police
male,50,10,20,1,0,state police
male,220,27,44,1,0,local police
female,,10,45,1,1,local police
male,,10,36,0,0,local police
male,125,15,30,1,0,state police
male,75,10,52,1,0,local police
male,75,10,28,1,1,state police
male,225,25,44,1,1,state police
female,,15,57,1,0,local police
male,,15,27,0,0,local police
female,,15,24,1,0,local police
female,,9,24,1,1,state police
male,,14,30,0,0,local police
male,155,18,31,1,1,local police
male,175,20,51,1,0,local police
female,,13,36,1,0,local police
female,135,16,33,1,0,local police
male,100,15,27,1,1,state police
female,,10,43,0,0,local police
male,50,10,41,1,0,local police
male,,10,30,1,0,local police
female,,16,61,1,0,local police
female,,13,36,1,0,local police
male,185,21,28,1,0,local police
female,,10,43,1,0,local police
male,75,10,18,1,0,state police
male,90,14,28,1,0,state police
female,75,10,36,1,0,state police
female,,15,40,0,0,local police
female,,17,41,1,0,local police
male,195,22,21,0,0,local police
male,100,18,25,1,0,local police
female,125,15,23,1,0,state police
male,75,10,22,1,0,state police
